animal_id,farm_id,species,breed,age_years,weight_kg,sex,physiological_stage,latitude,longitude,temperature_c,humidity_percent,thi,hli,risk_level
768,FARM_008,cattle,Hereford,7.907489475,523.0119182,male,lactating,31.35909652,20.91930047,15.02,65,58.83,13.25,Low
279,FARM_003,cattle,Angus,2.109003888,743.7663173,male,lactating,42.99264219,20.05575059,19.93,48,65.06,19.99,Low
29,FARM_001,cattle,Jersey,9.966283298,786.1677405,male,lactating,35.61810178,37.53571532,32.86,68,85.32,33.09,Critical
681,FARM_007,sheep,Texel,2.389437522,58.24423883,male,growing,32.09240791,4.607232427,26.47,100,79.65,27.21,Moderate
798,FARM_008,sheep,Texel,3.905874577,50.71654529,male,lactating,31.35909652,20.91930047,28.83,34,74.5,29.31,Low
798,FARM_008,sheep,Texel,3.905874577,50.71654529,male,lactating,31.35909652,20.91930047,1.01,43,41.33,-1.49,Low
655,FARM_007,goat,Nubian,3.496872206,60.55402938,female,lactating,32.09240791,4.607232427,30.28,83,83.82,31.09,High
365,FARM_004,sheep,Suffolk,6.913526054,63.406951,male,lactating,30.84617369,26.09993861,19.48,45,64.31,18.33,Low
214,FARM_003,goat,Boer,5.566167415,61.65066315,female,dry,42.99264219,20.05575059,9.85,56,51.75,12.11,Low
965,FARM_010,goat,Toggenburg,2.208437855,40.38173412,male,growing,36.75748878,-9.336751942,-0.7,70,35.24,1.68,Low
931,FARM_010,cattle,Hereford,8.537252677,495.9279809,male,dry,36.75748878,-9.336751942,24.23,49,70.7,24.41,Moderate
882,FARM_009,cattle,Hereford,9.413159657,763.6808545,male,pregnant,38.88621853,-7.677479364,36.69,37,84.27,35.02,Critical
867,FARM_009,goat,Alpine,5.344175133,77.15231843,male,lactating,38.88621853,-7.677479364,9.26,53,51.1,7.5,Low
138,FARM_002,sheep,Rambouillet,7.137359457,67.10408744,female,lactating,38.95275237,12.29163764,11.05,83,52.46,14.87,Low
389,FARM_004,cattle,Hereford,8.723593478,727.6254055,female,dry,30.84617369,26.09993861,12.66,76,55.21,14.46,Low
97,FARM_001,goat,Boer,2.846663439,72.65542941,female,lactating,35.61810178,37.53571532,32.02,55,81.8,31.79,Critical
522,FARM_006,goat,Boer,5.510633038,49.14777638,male,lactating,30.10599458,-8.846878748,24.29,44,70.22,22.79,Low
527,FARM_006,goat,Nubian,4.816254813,54.57416954,female,pregnant,30.10599458,-8.846878748,27.75,67,77.6,28.76,Moderate
84,FARM_001,sheep,Merino,2.517663746,64.72469734,male,lactating,35.61810178,37.53571532,0.84,18,44.56,-4.41,Low
227,FARM_003,sheep,Merino,1.008622846,79.91636326,female,growing,42.99264219,20.05575059,27.7,53,75.64,26.7,Moderate
326,FARM_004,cattle,Holstein,7.715865317,663.6142137,male,growing,30.84617369,26.09993861,27.18,44,73.82,26.4,Moderate
493,FARM_005,cattle,Hereford,9.78412441,450.2200859,male,dry,32.72737451,-0.829774507,18.91,44,63.54,19.09,Low
380,FARM_004,goat,Nubian,3.710180915,55.89525562,male,pregnant,30.84617369,26.09993861,43.23,73,102.06,42.46,Critical
643,FARM_007,goat,Boer,5.736456531,56.64872235,female,dry,32.09240791,4.607232427,17.15,67,61.98,18.91,Low
659,FARM_007,sheep,Rambouillet,5.03629805,77.93829723,female,lactating,32.09240791,4.607232427,21.28,53,67.1,20.38,Low
954,FARM_010,goat,Boer,4.255439962,66.1434708,female,lactating,36.75748878,-9.336751942,10.3,40,53.01,9.45,Low
340,FARM_004,goat,Boer,1.904056646,53.69534544,female,pregnant,30.84617369,26.09993861,18.59,100,65.45,19.74,Low
680,FARM_007,cattle,Jersey,4.09048032,733.8287161,male,growing,32.09240791,4.607232427,19.52,41,64.16,19.23,Low
117,FARM_002,cattle,Hereford,6.813255172,628.3113219,female,pregnant,38.95275237,12.29163764,31.11,59,81.3,30.39,High
775,FARM_008,goat,Boer,6.46803514,40.83736471,female,growing,31.35909652,20.91930047,4.82,33,47.02,3.05,Low
628,FARM_007,cattle,Angus,6.209561512,627.7937937,male,growing,32.09240791,4.607232427,11.3,52,53.82,10.59,Low
477,FARM_005,cattle,Simmental,9.377986349,730.685864,male,pregnant,32.72737451,-0.829774507,-3.37,70,31.22,-1.39,Low
454,FARM_005,goat,Saanen,3.948509065,60.89776582,female,growing,32.72737451,-0.829774507,39.54,41,88.45,38.65,Critical
831,FARM_009,cattle,Angus,1.790094134,468.7317841,female,lactating,38.88621853,-7.677479364,24.03,36,69.22,24.46,Moderate
953,FARM_010,cattle,Hereford,3.151130812,651.5491588,male,lactating,36.75748878,-9.336751942,31.72,62,82.66,30.47,High
756,FARM_008,cattle,Angus,1.735005483,769.7148283,male,growing,31.35909652,20.91930047,29.98,60,79.88,30.83,High
481,FARM_005,cattle,Simmental,9.694427546,704.4151161,male,growing,32.72737451,-0.829774507,44.78,88,108.92,46.49,Critical
632,FARM_007,cattle,Holstein,6.798310513,789.6990617,female,dry,32.09240791,4.607232427,36.97,54,88.33,38.19,Critical
595,FARM_006,goat,Toggenburg,5.179763627,59.82815001,male,lactating,30.10599458,-8.846878748,7.98,50,49.56,8.36,Low
826,FARM_009,cattle,Angus,6.63113721,620.2126722,male,growing,38.88621853,-7.677479364,-4.33,50,33.47,-4.88,Low
178,FARM_002,cattle,Holstein,1.676240036,691.2755025,male,lactating,38.95275237,12.29163764,40.18,66,95.65,40.18,Critical
597,FARM_006,cattle,Simmental,7.988403724,644.5346409,male,lactating,30.10599458,-8.846878748,22.86,31,67.39,20.71,Moderate
687,FARM_007,sheep,Dorper,3.394753346,71.49788099,male,growing,32.09240791,4.607232427,17.5,49,61.96,18.19,Low
308,FARM_004,sheep,Rambouillet,1.180683349,56.75831446,female,lactating,30.84617369,26.09993861,21.08,76,68.35,23.62,Low
672,FARM_007,cattle,Angus,8.213011986,556.8374308,male,pregnant,32.09240791,4.607232427,5.57,63,45.32,6.93,Low
136,FARM_002,cattle,Holstein,5.801149828,757.5570332,female,lactating,38.95275237,12.29163764,5.51,69,44.62,6.61,Low
665,FARM_007,sheep,Dorper,2.667026576,95.42172759,male,lactating,32.09240791,4.607232427,38.35,71,94.16,38.73,Critical
469,FARM_005,goat,Boer,1.132161527,63.3302997,male,lactating,32.72737451,-0.829774507,21.11,68,67.86,20.03,Low
737,FARM_008,sheep,Suffolk,1.244574725,99.48782067,male,dry,31.35909652,20.91930047,28.74,11,71.08,25.91,Low
922,FARM_010,sheep,Merino,1.849120986,65.13875641,male,lactating,36.75748878,-9.336751942,19.46,93,66.66,21.86,Low
678,FARM_007,sheep,Rambouillet,1.071991472,85.80249866,male,growing,32.09240791,4.607232427,13.53,53,56.78,14.72,Low
903,FARM_010,goat,Boer,3.790218005,49.07914158,male,dry,36.75748878,-9.336751942,8.25,85,47.74,9.45,Low
989,FARM_010,goat,Boer,6.748828719,49.90526572,female,dry,36.75748878,-9.336751942,11.57,78,53.46,13.83,Low
434,FARM_005,cattle,Angus,6.239788719,548.4689694,male,dry,32.72737451,-0.829774507,19.55,72,65.78,18.82,Low
80,FARM_001,sheep,Texel,1.831725414,55.87631234,male,pregnant,35.61810178,37.53571532,3.57,72,41.46,5.76,Low
900,FARM_009,cattle,Jersey,8.960308548,621.5973022,male,lactating,38.88621853,-7.677479364,13.11,43,56.35,13.2,Low
181,FARM_002,cattle,Jersey,7.215042092,608.520267,female,dry,38.95275237,12.29163764,29.81,41,76.71,26.59,Moderate
485,FARM_005,goat,Saanen,2.271964328,66.29413929,male,dry,32.72737451,-0.829774507,7.75,76,47.55,7.69,Low
356,FARM_004,goat,Alpine,6.598679988,65.70260798,male,dry,30.84617369,26.09993861,37.06,71,92.18,39.65,Critical
920,FARM_010,cattle,Holstein,6.037701952,743.1739656,female,lactating,36.75748878,-9.336751942,20.08,75,66.75,22,Low
761,FARM_008,cattle,Angus,8.412457787,759.5151559,male,dry,31.35909652,20.91930047,12.64,47,55.69,11.11,Low
945,FARM_010,cattle,Simmental,5.052491294,501.0121559,male,pregnant,36.75748878,-9.336751942,2.73,71,40.27,3.95,Low
200,FARM_002,goat,Alpine,4.1095622,63.8909629,male,lactating,38.95275237,12.29163764,23.33,63,70.71,22.74,Low
177,FARM_002,goat,Alpine,3.978197483,63.87371396,female,lactating,38.95275237,12.29163764,23.23,44,68.94,21.28,Low
76,FARM_001,goat,Saanen,1.87962893,60.53304675,female,pregnant,35.61810178,37.53571532,39.1,55,91.48,37.76,Critical
184,FARM_002,sheep,Merino,2.264027416,78.39726153,female,pregnant,38.95275237,12.29163764,25.32,55,72.69,22.95,Low
264,FARM_003,goat,Alpine,1.182322358,77.23794782,female,growing,42.99264219,20.05575059,7.82,78,47.55,8.46,Low
248,FARM_003,sheep,Suffolk,2.662803274,98.5697547,male,lactating,42.99264219,20.05575059,20.47,87,68.05,19.79,Low
658,FARM_007,goat,Nubian,1.991813717,74.17043156,male,lactating,32.09240791,4.607232427,14.72,65,58.4,14.22,Low
329,FARM_004,sheep,Suffolk,1.146614727,54.10858337,female,lactating,30.84617369,26.09993861,7.21,59,47.9,5.86,Low
12,FARM_001,cattle,Jersey,1.228772141,443.1565708,male,growing,35.61810178,37.53571532,34.46,70,88.17,37.65,Critical
356,FARM_004,goat,Alpine,6.598679988,65.70260798,male,dry,30.84617369,26.09993861,14.51,32,58.07,13.94,Low
137,FARM_002,cattle,Simmental,3.236402258,697.578517,female,growing,38.95275237,12.29163764,36.34,72,91.45,36.95,Critical
627,FARM_007,goat,Alpine,1.415969982,65.53288959,male,pregnant,32.09240791,4.607232427,17.92,41,62.23,18.87,Moderate
976,FARM_010,cattle,Jersey,3.728978055,786.6233758,male,dry,36.75748878,-9.336751942,3.77,45,44.59,2.66,Low
150,FARM_002,goat,Nubian,6.476496777,49.92905771,male,pregnant,38.95275237,12.29163764,8.63,94,47.85,9.22,Low
408,FARM_005,sheep,Suffolk,5.013445419,82.94125351,female,growing,32.72737451,-0.829774507,27.03,43,73.57,25.87,Low
91,FARM_001,sheep,Merino,3.63717279,87.478915,male,dry,35.61810178,37.53571532,26.09,57,73.97,24.27,Low
61,FARM_001,sheep,Dorper,5.503017529,72.91264452,male,pregnant,35.61810178,37.53571532,31.29,91,86.86,30.01,High
133,FARM_002,sheep,Merino,6.233265661,75.1360195,male,lactating,38.95275237,12.29163764,36.63,58,88.81,37.53,Critical
426,FARM_005,cattle,Holstein,4.638157567,528.4324388,male,pregnant,32.72737451,-0.829774507,15.89,59,60.01,14.44,Low
745,FARM_008,goat,Saanen,6.33745971,77.75713134,male,growing,31.35909652,20.91930047,9.37,46,51.59,8.43,Moderate
586,FARM_006,cattle,Angus,8.459841486,539.55603,male,dry,30.10599458,-8.846878748,11.83,100,53.29,13.78,Low
797,FARM_008,goat,Saanen,5.706432839,63.94251973,male,pregnant,31.35909652,20.91930047,37.48,41,86.01,34.5,Critical
48,FARM_001,sheep,Merino,1.261437321,91.13002803,female,pregnant,35.61810178,37.53571532,27.45,57,75.9,28.67,Moderate
959,FARM_010,goat,Boer,4.086937614,74.27341399,male,growing,36.75748878,-9.336751942,10.94,23,54.36,9.5,Low
151,FARM_002,cattle,Holstein,4.261545092,632.2353401,female,dry,38.95275237,12.29163764,25.2,94,76.68,27.01,Moderate
643,FARM_007,goat,Boer,5.736456531,56.64872235,female,dry,32.09240791,4.607232427,28.18,54,76.45,27.01,Moderate
972,FARM_010,cattle,Jersey,5.386656728,778.1486598,female,growing,36.75748878,-9.336751942,13.84,92,56.95,15.74,Low
67,FARM_001,goat,Nubian,3.232108515,71.05651843,female,pregnant,35.61810178,37.53571532,15.76,53,59.76,16.45,Low
644,FARM_007,sheep,Suffolk,1.523748436,71.92283576,female,pregnant,32.09240791,4.607232427,20.45,46,65.62,18.73,Moderate
213,FARM_003,cattle,Holstein,6.686321743,503.9214324,female,growing,42.99264219,20.05575059,33.14,92,90.1,33.23,High
964,FARM_010,sheep,Rambouillet,7.005004485,65.24515622,female,dry,36.75748878,-9.336751942,24.68,12,67.48,23.43,Moderate
873,FARM_009,sheep,Suffolk,4.768764855,99.60678197,female,dry,38.88621853,-7.677479364,31.65,60,82.19,30.59,High
103,FARM_002,cattle,Jersey,6.58725116,538.9653633,female,pregnant,38.95275237,12.29163764,10.13,33,53.11,8.26,Low
833,FARM_009,sheep,Texel,2.861983852,66.63904345,male,growing,38.88621853,-7.677479364,-0.6,60,36.83,-1.92,Low
833,FARM_009,sheep,Texel,2.861983852,66.63904345,male,growing,38.88621853,-7.677479364,13.89,67,57.18,16.13,Low
842,FARM_009,goat,Boer,1.040888187,60.9362874,female,growing,38.88621853,-7.677479364,18.18,43,62.63,18.33,Low
880,FARM_009,cattle,Holstein,8.391251391,617.8523484,male,lactating,38.88621853,-7.677479364,24.37,73,73.19,20.8,Moderate
924,FARM_010,goat,Saanen,1.728489433,68.84529429,female,growing,36.75748878,-9.336751942,32.58,68,84.98,33.68,High
596,FARM_006,sheep,Merino,2.443764797,69.59296866,male,pregnant,30.10599458,-8.846878748,26.96,41,73.22,26.39,Low
644,FARM_007,sheep,Suffolk,1.523748436,71.92283576,female,pregnant,32.09240791,4.607232427,7.91,67,48.39,7.5,Low
657,FARM_007,sheep,Texel,7.791647411,96.61613791,male,growing,32.09240791,4.607232427,2.94,69,40.83,2.03,Low
343,FARM_004,cattle,Hereford,7.538155436,796.7239805,female,pregnant,30.84617369,26.09993861,6.17,71,45.45,8.66,Low
241,FARM_003,cattle,Angus,2.455052897,408.3444557,male,dry,42.99264219,20.05575059,24.87,44,71.04,21.96,Low
862,FARM_009,cattle,Hereford,4.799730105,714.0255684,male,lactating,38.88621853,-7.677479364,11.58,44,54.43,11.48,Low
910,FARM_010,cattle,Simmental,4.424336969,442.4502342,female,lactating,36.75748878,-9.336751942,19.61,94,66.98,20.57,Low
625,FARM_007,cattle,Angus,1.141686217,406.8599128,female,dry,32.09240791,4.607232427,4.76,36,46.71,4.6,Low
481,FARM_005,cattle,Simmental,9.694427546,704.4151161,male,growing,32.72737451,-0.829774507,19.96,88,67.28,21.33,Low
87,FARM_001,cattle,Holstein,3.339548766,581.2963387,male,lactating,35.61810178,37.53571532,17.38,27,61.17,14.68,Low
35,FARM_001,cattle,Hereford,5.579326692,654.5330473,female,dry,35.61810178,37.53571532,35.11,92,93.47,36.47,Critical
772,FARM_008,goat,Saanen,3.988779661,67.57241648,female,growing,31.35909652,20.91930047,14.33,63,57.84,15.71,Low
998,FARM_010,sheep,Merino,2.897995774,88.01641107,female,dry,36.75748878,-9.336751942,18.85,78,64.98,19.24,Low
206,FARM_003,cattle,Hereford,1.685177735,740.4827656,female,lactating,42.99264219,20.05575059,22.15,50,68.03,20.8,Low
201,FARM_003,goat,Saanen,3.947118045,79.85343103,male,growing,42.99264219,20.05575059,17.07,45,61.29,15.55,Low
398,FARM_004,cattle,Angus,1.531845011,759.5389553,male,lactating,30.84617369,26.09993861,21.07,66,67.68,20.91,Moderate
745,FARM_008,goat,Saanen,6.33745971,77.75713134,male,growing,31.35909652,20.91930047,24.09,71,72.55,23.51,Low
95,FARM_001,sheep,Merino,7.678357191,80.30873172,female,lactating,35.61810178,37.53571532,30.94,64,81.74,30.85,Moderate
771,FARM_008,goat,Nubian,3.844985778,42.66775526,male,dry,31.35909652,20.91930047,9.22,49,51.24,8.03,Low
220,FARM_003,cattle,Angus,5.062483219,465.4495285,male,lactating,42.99264219,20.05575059,23.33,58,70.31,23.82,Low
285,FARM_003,sheep,Dorper,5.367015273,72.58838394,female,lactating,42.99264219,20.05575059,17.01,14,60.44,16.07,Low
474,FARM_005,sheep,Suffolk,1.936798541,81.47788484,male,lactating,32.72737451,-0.829774507,23.8,74,72.42,23.74,Moderate
587,FARM_006,goat,Alpine,3.06868852,58.47373925,female,lactating,30.10599458,-8.846878748,11.63,78,53.54,13.82,Low
936,FARM_010,sheep,Suffolk,4.952479005,75.83137959,male,growing,36.75748878,-9.336751942,29.5,48,77.33,26.41,Moderate
61,FARM_001,sheep,Dorper,5.503017529,72.91264452,male,pregnant,35.61810178,37.53571532,27.49,59,76.15,28.07,Moderate
903,FARM_010,goat,Boer,3.790218005,49.07914158,male,dry,36.75748878,-9.336751942,13.7,15,57.28,10.04,Moderate
202,FARM_003,cattle,Simmental,5.832769806,637.1759739,female,lactating,42.99264219,20.05575059,35.12,72,89.39,37.79,Critical
211,FARM_003,goat,Saanen,1.773219205,53.40475417,female,pregnant,42.99264219,20.05575059,34.24,25,79.03,33.42,Moderate
661,FARM_007,goat,Toggenburg,2.050738841,66.91058458,male,pregnant,32.09240791,4.607232427,30.22,38,76.65,29.06,Moderate
707,FARM_008,cattle,Jersey,5.840046413,511.239806,male,pregnant,31.35909652,20.91930047,38.13,79,95.71,38.54,Critical
667,FARM_007,goat,Toggenburg,5.616693364,55.91462812,female,dry,32.09240791,4.607232427,36.18,50,86.28,35.33,Critical
281,FARM_003,goat,Alpine,3.241058098,61.05996777,male,pregnant,42.99264219,20.05575059,40.28,56,93.3,39.72,Critical
560,FARM_006,goat,Alpine,1.552401916,63.96178349,female,pregnant,30.10599458,-8.846878748,7.63,70,47.73,8.56,Low
259,FARM_003,goat,Boer,1.104278741,52.92522628,male,lactating,42.99264219,20.05575059,25.78,69,74.89,27.07,Moderate
175,FARM_002,cattle,Angus,3.674095441,626.5618561,female,pregnant,38.95275237,12.29163764,10.23,51,52.45,10.77,Low
331,FARM_004,sheep,Merino,5.507329775,76.51510666,female,pregnant,30.84617369,26.09993861,35.62,47,85.08,35.37,High
735,FARM_008,cattle,Angus,4.701735749,496.2126341,male,pregnant,31.35909652,20.91930047,37.92,90,97.89,37.91,Critical
936,FARM_010,sheep,Suffolk,4.952479005,75.83137959,male,growing,36.75748878,-9.336751942,5.24,73,43.91,7,Low
209,FARM_003,goat,Alpine,3.004053272,49.54760125,male,dry,42.99264219,20.05575059,17.3,77,62.48,19.3,Low
639,FARM_007,goat,Toggenburg,6.85712185,67.3381511,male,lactating,32.09240791,4.607232427,38.67,82,97.21,39.52,Critical
902,FARM_010,sheep,Dorper,6.165494383,79.87146213,male,growing,36.75748878,-9.336751942,25.37,69,74.28,26.9,Low
538,FARM_006,goat,Alpine,1.779648234,62.4036679,male,lactating,30.10599458,-8.846878748,39.77,75,97.41,42.23,Critical
706,FARM_008,cattle,Simmental,4.361121506,502.1345495,male,pregnant,31.35909652,20.91930047,21.74,45,67.14,19.57,Low
473,FARM_005,cattle,Hereford,2.285883652,710.1384602,female,growing,32.72737451,-0.829774507,26.52,48,73.55,27.86,Moderate
314,FARM_004,cattle,Hereford,6.901513053,739.2063541,female,pregnant,30.84617369,26.09993861,-0.41,29,41.75,-1.8,Low
176,FARM_002,sheep,Rambouillet,4.386284594,63.49556112,male,growing,38.95275237,12.29163764,16.02,37,59.86,14.83,Low
366,FARM_004,goat,Nubian,4.718196641,62.4797139,male,growing,30.84617369,26.09993861,9.47,30,52.5,8.25,Low
392,FARM_004,sheep,Merino,2.679118789,57.09859949,male,pregnant,30.84617369,26.09993861,35.6,66,89.02,36.78,Critical
827,FARM_009,sheep,Merino,2.374060116,51.12822559,female,dry,38.88621853,-7.677479364,38.92,67,94.14,39.25,Critical
11,FARM_001,sheep,Dorper,6.32549534,78.06385988,male,dry,35.61810178,37.53571532,20.31,20,63.94,17.92,Low
333,FARM_004,goat,Nubian,1.939830622,41.74942504,male,growing,30.84617369,26.09993861,17.44,59,62.18,17.03,Low
741,FARM_008,goat,Boer,2.673628456,45.16697781,male,growing,31.35909652,20.91930047,11.66,71,53.78,11.95,Low
762,FARM_008,goat,Saanen,4.642811685,55.54905392,male,growing,31.35909652,20.91930047,19.66,92,67,20.02,Low
891,FARM_009,goat,Alpine,3.008734251,52.54812499,female,dry,38.88621853,-7.677479364,17.14,63,61.86,16.93,Low
393,FARM_004,sheep,Dorper,5.558033094,81.04642837,female,lactating,30.84617369,26.09993861,41.73,29,88.05,40.61,Critical
509,FARM_006,goat,Nubian,4.954682587,44.35573256,female,pregnant,30.10599458,-8.846878748,37.28,100,99.11,38.37,Critical
807,FARM_009,cattle,Jersey,9.352465752,436.4562558,female,dry,38.88621853,-7.677479364,3.72,51,43.92,2.76,Low
451,FARM_005,sheep,Rambouillet,4.209264972,51.89907816,female,pregnant,32.72737451,-0.829774507,7.58,89,46.38,8.93,Low
694,FARM_007,sheep,Dorper,4.726043132,55.16325044,female,lactating,32.09240791,4.607232427,-4.48,75,28.54,-4.15,Low
481,FARM_005,cattle,Simmental,9.694427546,704.4151161,male,growing,32.72737451,-0.829774507,6.35,59,46.72,5.49,Low
128,FARM_002,goat,Alpine,6.10436476,69.83898102,female,dry,38.95275237,12.29163764,34.39,77,89.31,36.19,Critical
843,FARM_009,cattle,Hereford,8.155522158,529.4923302,male,pregnant,38.88621853,-7.677479364,29.92,60,79.75,30.76,High
189,FARM_002,cattle,Jersey,5.681512989,570.7268227,female,dry,38.95275237,12.29163764,31.17,73,83.71,30.63,High
726,FARM_008,goat,Saanen,4.530113326,55.90737658,male,dry,31.35909652,20.91930047,5.72,89,43.29,5.39,Moderate
943,FARM_010,cattle,Holstein,2.181591748,523.8766844,female,growing,36.75748878,-9.336751942,20.31,19,63.86,18.01,Low
385,FARM_004,goat,Toggenburg,3.64194051,64.611921,female,pregnant,30.84617369,26.09993861,28.38,89,81.55,29.71,High
380,FARM_004,goat,Nubian,3.710180915,55.89525562,male,pregnant,30.84617369,26.09993861,8.45,40,50.79,7.16,Low
312,FARM_004,cattle,Angus,2.535982827,429.8519257,female,dry,30.84617369,26.09993861,34.72,53,85.12,33.16,Critical
534,FARM_006,sheep,Rambouillet,5.988349332,90.83897333,female,lactating,30.10599458,-8.846878748,13.2,63,56.21,12.49,Low
962,FARM_010,goat,Toggenburg,3.502985674,75.10997619,male,dry,36.75748878,-9.336751942,6.31,47,47.6,4.97,Low
181,FARM_002,cattle,Jersey,7.215042092,608.520267,female,dry,38.95275237,12.29163764,8.97,68,49.89,8.55,Low
60,FARM_001,goat,Saanen,1.159067863,63.43102325,male,growing,35.61810178,37.53571532,11.28,59,53.58,11.09,Low
881,FARM_009,goat,Toggenburg,6.157872072,46.75240023,male,dry,38.88621853,-7.677479364,13.68,57,56.95,11.42,Low
610,FARM_007,goat,Nubian,3.344530914,46.34715495,female,pregnant,32.09240791,4.607232427,16.23,73,60.74,13.37,Low
603,FARM_007,cattle,Simmental,5.054307143,605.3472841,female,pregnant,32.09240791,4.607232427,8.99,49,50.92,8.3,Moderate
431,FARM_005,cattle,Holstein,2.944462285,586.6431139,female,lactating,32.72737451,-0.829774507,11.25,46,53.95,10.11,Low
527,FARM_006,goat,Nubian,4.816254813,54.57416954,female,pregnant,30.10599458,-8.846878748,26.74,72,76.67,28.94,Moderate
857,FARM_009,goat,Saanen,4.788255866,50.82237026,male,dry,38.88621853,-7.677479364,15.37,58,59.28,13.17,Low
853,FARM_009,sheep,Rambouillet,5.452331396,70.08965676,male,lactating,38.88621853,-7.677479364,10.5,51,52.82,10.7,Low
756,FARM_008,cattle,Angus,1.735005483,769.7148283,male,growing,31.35909652,20.91930047,30.24,82,83.63,30.31,High
133,FARM_002,sheep,Merino,6.233265661,75.1360195,male,lactating,38.95275237,12.29163764,5.96,44,47.4,5.16,Low
361,FARM_004,sheep,Rambouillet,5.942133054,81.5585323,female,pregnant,30.84617369,26.09993861,10.34,45,52.85,8.61,Moderate
958,FARM_010,goat,Nubian,5.206585524,56.42926174,male,pregnant,36.75748878,-9.336751942,14.94,54,58.67,15.99,Low
341,FARM_004,cattle,Angus,3.677936062,626.0087971,male,dry,30.84617369,26.09993861,32.65,74,86.03,33.74,Critical
217,FARM_003,goat,Saanen,6.229220837,78.93955877,male,growing,42.99264219,20.05575059,10.3,49,52.64,8.59,Low
509,FARM_006,goat,Nubian,4.954682587,44.35573256,female,pregnant,30.10599458,-8.846878748,17.01,39,61.06,17.11,Low
206,FARM_003,cattle,Hereford,1.685177735,740.4827656,female,lactating,42.99264219,20.05575059,12.82,47,55.92,12.87,Low
660,FARM_007,goat,Saanen,3.204344372,43.48068873,male,pregnant,32.09240791,4.607232427,9.78,39,52.41,7.95,Low
860,FARM_009,sheep,Suffolk,4.084654184,93.99573134,male,growing,38.88621853,-7.677479364,7.98,58,49.05,8.38,Low
919,FARM_010,cattle,Holstein,6.71791012,478.5947868,male,dry,36.75748878,-9.336751942,13.72,75,56.88,13.77,Low
868,FARM_009,cattle,Jersey,1.657032336,697.6114321,male,growing,38.88621853,-7.677479364,8.07,100,46.53,11.61,Low
606,FARM_007,goat,Boer,5.988206237,73.69302019,male,growing,32.09240791,4.607232427,2.47,78,39.04,1.58,Low
556,FARM_006,cattle,Jersey,5.051048738,790.8416932,female,dry,30.10599458,-8.846878748,12.84,81,55.42,14.77,Low
404,FARM_005,sheep,Rambouillet,4.784889337,54.82672351,female,lactating,32.72737451,-0.829774507,11.03,75,52.71,11.5,Low
617,FARM_007,sheep,Rambouillet,6.7045781,88.90126216,male,pregnant,32.09240791,4.607232427,11.09,68,53.03,11.13,Low
714,FARM_008,sheep,Suffolk,4.598668098,65.42341407,female,dry,31.35909652,20.91930047,18.85,77,64.93,18.39,Low
800,FARM_008,goat,Saanen,1.48063436,57.67334819,male,pregnant,31.35909652,20.91930047,25.9,82,76.63,26.46,Moderate
598,FARM_006,goat,Toggenburg,4.77055874,67.54526517,female,growing,30.10599458,-8.846878748,8.98,88,48.8,11.73,Low
583,FARM_006,goat,Saanen,4.213322889,54.27543901,male,dry,30.10599458,-8.846878748,37.68,50,88.44,36.15,Critical
14,FARM_001,cattle,Angus,7.253064397,752.1871356,female,lactating,35.61810178,37.53571532,19.12,82,65.6,18.43,Low
936,FARM_010,sheep,Suffolk,4.952479005,75.83137959,male,growing,36.75748878,-9.336751942,2.79,32,44.84,1.63,Low
676,FARM_007,goat,Nubian,4.583754522,66.13533994,female,dry,32.09240791,4.607232427,22.33,96,71.84,23.81,Low
240,FARM_003,goat,Saanen,2.974104627,58.80730371,male,growing,42.99264219,20.05575059,37.14,44,86.21,35.05,Critical
461,FARM_005,goat,Boer,6.986925134,67.07285195,male,growing,32.72737451,-0.829774507,12.41,45,55.45,11.04,Low
504,FARM_006,goat,Alpine,5.139998424,67.60386233,female,lactating,30.10599458,-8.846878748,4.69,85,41.86,7.2,Low
520,FARM_006,sheep,Merino,6.512843601,62.55006916,female,lactating,30.10599458,-8.846878748,12.05,40,55.12,11.89,Low
943,FARM_010,cattle,Holstein,2.181591748,523.8766844,female,growing,36.75748878,-9.336751942,26.63,42,72.94,25.76,Moderate
242,FARM_003,cattle,Angus,6.852931177,479.8169804,male,lactating,42.99264219,20.05575059,31.8,64,83.06,30.7,High
473,FARM_005,cattle,Hereford,2.285883652,710.1384602,female,growing,32.72737451,-0.829774507,30.78,66,81.86,29.81,High
467,FARM_005,sheep,Suffolk,2.695618525,73.91299421,female,dry,32.72737451,-0.829774507,11.72,70,53.92,13.71,Low
603,FARM_007,cattle,Simmental,5.054307143,605.3472841,female,pregnant,32.09240791,4.607232427,28.87,50,76.81,29.15,Low
58,FARM_001,goat,Saanen,4.695100588,65.40374603,female,growing,35.61810178,37.53571532,-0.96,47,38.39,-3.49,Low
57,FARM_001,sheep,Suffolk,4.441311126,73.67358854,male,dry,35.61810178,37.53571532,32.63,38,79.52,29.86,Moderate
954,FARM_010,goat,Boer,4.255439962,66.1434708,female,lactating,36.75748878,-9.336751942,7.59,84,46.72,8.83,Low
477,FARM_005,cattle,Simmental,9.377986349,730.685864,male,pregnant,32.72737451,-0.829774507,22.56,10,65.37,18.4,Low
965,FARM_010,goat,Toggenburg,2.208437855,40.38173412,male,growing,36.75748878,-9.336751942,10.49,94,51.12,12.11,Low
874,FARM_009,cattle,Jersey,4.110216273,402.7929048,female,dry,38.88621853,-7.677479364,-0.89,49,38.11,-1.5,Low
