hour,day_of_year,month,temperature_c,relative_humidity_percent,ghi_w_m2,dni_w_m2,dhi_w_m2,location,latitude,longitude,days_since_planting,growth_stage,heat_index_approx,heat_risk_class
5,256,9,19.74545455,79.35615468,713.9512023,570.048745,179.3796494,Virginia,37.5,-77.5,140,reproductive,28.97081092,Low
5,256,9,19.74545455,79.35615468,713.9512023,570.048745,179.3796494,Wisconsin,43.1,-89.4,115,reproductive,28.97081092,Low
6,256,9,20.29090909,46.99598046,741.8414763,538.1802118,184.5313212,Arkansas,34.7,-92.4,134,reproductive,25.9454275,Low
6,256,9,20.29090909,46.99598046,741.8414763,538.1802118,184.5313212,Minnesota,44.9,-93.1,120,reproductive,25.9454275,Low
6,256,9,20.29090909,46.99598046,741.8414763,538.1802118,184.5313212,Ohio,40.4,-82.9,125,reproductive,25.9454275,Low
6,256,9,20.29090909,46.99598046,741.8414763,538.1802118,184.5313212,Virginia,37.5,-77.5,140,reproductive,25.9454275,Low
6,256,9,20.29090909,46.99598046,741.8414763,538.1802118,184.5313212,Wisconsin,43.1,-89.4,115,reproductive,25.9454275,Low
7,256,9,20.83636364,72.74743454,759.407506,543.4202399,201.1669911,Arkansas,34.7,-92.4,134,reproductive,29.89430597,Low
7,256,9,20.83636364,72.74743454,759.407506,543.4202399,201.1669911,Minnesota,44.9,-93.1,120,reproductive,29.89430597,Low
7,256,9,20.83636364,72.74743454,759.407506,543.4202399,201.1669911,Ohio,40.4,-82.9,125,reproductive,29.89430597,Low
7,256,9,20.83636364,72.74743454,759.407506,543.4202399,201.1669911,Virginia,37.5,-77.5,140,reproductive,29.89430597,Low
7,256,9,20.83636364,72.74743454,759.407506,543.4202399,201.1669911,Wisconsin,43.1,-89.4,115,reproductive,29.89430597,Low
8,256,9,21.38181818,79.71176643,663.6928076,464.2738314,126.4639345,Arkansas,34.7,-92.4,134,reproductive,31.65148045,Low
8,256,9,21.38181818,79.71176643,663.6928076,464.2738314,126.4639345,Minnesota,44.9,-93.1,120,reproductive,31.65148045,Low
8,256,9,21.38181818,79.71176643,663.6928076,464.2738314,126.4639345,Ohio,40.4,-82.9,125,reproductive,31.65148045,Low
8,256,9,21.38181818,79.71176643,663.6928076,464.2738314,126.4639345,Virginia,37.5,-77.5,140,reproductive,31.65148045,Low
8,256,9,21.38181818,79.71176643,663.6928076,464.2738314,126.4639345,Wisconsin,43.1,-89.4,115,reproductive,31.65148045,Low
9,256,9,21.92727273,52.48826486,506.9331118,414.3965472,122.5968191,Arkansas,34.7,-92.4,134,reproductive,28.92348546,Low
9,256,9,21.92727273,52.48826486,506.9331118,414.3965472,122.5968191,Minnesota,44.9,-93.1,120,reproductive,28.92348546,Low
9,256,9,21.92727273,52.48826486,506.9331118,414.3965472,122.5968191,Ohio,40.4,-82.9,125,reproductive,28.92348546,Low
9,256,9,21.92727273,52.48826486,506.9331118,414.3965472,122.5968191,Virginia,37.5,-77.5,140,reproductive,28.92348546,Low
9,256,9,21.92727273,52.48826486,506.9331118,414.3965472,122.5968191,Wisconsin,43.1,-89.4,115,reproductive,28.92348546,Low
10,256,9,22.47272727,71.73335176,395.6616258,334.3178707,121.5779002,Arkansas,34.7,-92.4,134,reproductive,32.36359701,Low
10,256,9,22.47272727,71.73335176,395.6616258,334.3178707,121.5779002,Minnesota,44.9,-93.1,120,reproductive,32.36359701,Low
10,256,9,22.47272727,71.73335176,395.6616258,334.3178707,121.5779002,Ohio,40.4,-82.9,125,reproductive,32.36359701,Low
10,256,9,22.47272727,71.73335176,395.6616258,334.3178707,121.5779002,Virginia,37.5,-77.5,140,reproductive,32.36359701,Low
10,256,9,22.47272727,71.73335176,395.6616258,334.3178707,121.5779002,Wisconsin,43.1,-89.4,115,reproductive,32.36359701,Low
11,256,9,23.01818182,56.23686824,192.3879543,143.7711275,76.41581948,Arkansas,34.7,-92.4,134,reproductive,31.03852334,Low
11,256,9,23.01818182,56.23686824,192.3879543,143.7711275,76.41581948,Minnesota,44.9,-93.1,120,reproductive,31.03852334,Low
11,256,9,23.01818182,56.23686824,192.3879543,143.7711275,76.41581948,Ohio,40.4,-82.9,125,reproductive,31.03852334,Low
11,256,9,23.01818182,56.23686824,192.3879543,143.7711275,76.41581948,Virginia,37.5,-77.5,140,reproductive,31.03852334,Low
11,256,9,23.01818182,56.23686824,192.3879543,143.7711275,76.41581948,Wisconsin,43.1,-89.4,115,reproductive,31.03852334,Low
12,256,9,23.56363636,89.13913484,24.19088722,0,0,Arkansas,34.7,-92.4,134,reproductive,36.71118033,Low
12,256,9,23.56363636,89.13913484,24.19088722,0,0,Minnesota,44.9,-93.1,120,reproductive,36.71118033,Low
12,256,9,23.56363636,89.13913484,24.19088722,0,0,Ohio,40.4,-82.9,125,reproductive,36.71118033,Low
12,256,9,23.56363636,89.13913484,24.19088722,0,0,Virginia,37.5,-77.5,140,reproductive,36.71118033,Low
12,256,9,23.56363636,89.13913484,24.19088722,0,0,Wisconsin,43.1,-89.4,115,reproductive,36.71118033,Low
13,256,9,24.10909091,30.40005271,0,0,0,Arkansas,34.7,-92.4,134,reproductive,28.74571022,Low
13,256,9,24.10909091,30.40005271,0,0,0,Minnesota,44.9,-93.1,120,reproductive,28.74571022,Low
13,256,9,24.10909091,30.40005271,0,0,0,Ohio,40.4,-82.9,125,reproductive,28.74571022,Low
13,256,9,24.10909091,30.40005271,0,0,0,Virginia,37.5,-77.5,140,reproductive,28.74571022,Low
13,256,9,24.10909091,30.40005271,0,0,0,Wisconsin,43.1,-89.4,115,reproductive,28.74571022,Low
14,256,9,24.65454545,54.86070238,0,0,0,Arkansas,34.7,-92.4,134,reproductive,33.30593863,Low
14,256,9,24.65454545,54.86070238,0,0,0,Minnesota,44.9,-93.1,120,reproductive,33.30593863,Low
14,256,9,24.65454545,54.86070238,0,0,0,Ohio,40.4,-82.9,125,reproductive,33.30593863,Low
14,256,9,24.65454545,54.86070238,0,0,0,Virginia,37.5,-77.5,140,reproductive,33.30593863,Low
14,256,9,24.65454545,54.86070238,0,0,0,Wisconsin,43.1,-89.4,115,reproductive,33.30593863,Low
15,256,9,25.2,45.82298417,0,0,0,Arkansas,34.7,-92.4,134,reproductive,32.67055088,Low
15,256,9,25.2,45.82298417,0,0,0,Minnesota,44.9,-93.1,120,reproductive,32.67055088,Low
15,256,9,25.2,45.82298417,0,0,0,Ohio,40.4,-82.9,125,reproductive,32.67055088,Low
15,256,9,25.2,45.82298417,0,0,0,Virginia,37.5,-77.5,140,reproductive,32.67055088,Low
15,256,9,25.2,45.82298417,0,0,0,Wisconsin,43.1,-89.4,115,reproductive,32.67055088,Low
16,256,9,24.53333333,80.98419319,0,0,0,Arkansas,34.7,-92.4,134,reproductive,37.21008118,Low
16,256,9,24.53333333,80.98419319,0,0,0,Minnesota,44.9,-93.1,120,reproductive,37.21008118,Low
16,256,9,24.53333333,80.98419319,0,0,0,Ohio,40.4,-82.9,125,reproductive,37.21008118,Low
16,256,9,24.53333333,80.98419319,0,0,0,Virginia,37.5,-77.5,140,reproductive,37.21008118,Low
16,256,9,24.53333333,80.98419319,0,0,0,Wisconsin,43.1,-89.4,115,reproductive,37.21008118,Low
17,256,9,23.86666667,47.22754999,0,0,0,Arkansas,34.7,-92.4,134,reproductive,30.96345834,Low
17,256,9,23.86666667,47.22754999,0,0,0,Minnesota,44.9,-93.1,120,reproductive,30.96345834,Low
17,256,9,23.86666667,47.22754999,0,0,0,Ohio,40.4,-82.9,125,reproductive,30.96345834,Low
17,256,9,23.86666667,47.22754999,0,0,0,Virginia,37.5,-77.5,140,reproductive,30.96345834,Low
17,256,9,23.86666667,47.22754999,0,0,0,Wisconsin,43.1,-89.4,115,reproductive,30.96345834,Low
18,256,9,23.2,62.63072841,0,0,0,Arkansas,34.7,-92.4,134,reproductive,32.23302748,Low
18,256,9,23.2,62.63072841,0,0,0,Minnesota,44.9,-93.1,120,reproductive,32.23302748,Low
18,256,9,23.2,62.63072841,0,0,0,Ohio,40.4,-82.9,125,reproductive,32.23302748,Low
18,256,9,23.2,62.63072841,0,0,0,Virginia,37.5,-77.5,140,reproductive,32.23302748,Low
18,256,9,23.2,62.63072841,0,0,0,Wisconsin,43.1,-89.4,115,reproductive,32.23302748,Low
19,256,9,22.53333333,74.41616689,0,0,0,Arkansas,34.7,-92.4,134,reproductive,32.83273591,Low
19,256,9,22.53333333,74.41616689,0,0,0,Minnesota,44.9,-93.1,120,reproductive,32.83273591,Low
19,256,9,22.53333333,74.41616689,0,0,0,Ohio,40.4,-82.9,125,reproductive,32.83273591,Low
19,256,9,22.53333333,74.41616689,0,0,0,Virginia,37.5,-77.5,140,reproductive,32.83273591,Low
19,256,9,22.53333333,74.41616689,0,0,0,Wisconsin,43.1,-89.4,115,reproductive,32.83273591,Low
20,256,9,21.86666667,59.83381644,0,0,0,Arkansas,34.7,-92.4,134,reproductive,29.81195032,Low
20,256,9,21.86666667,59.83381644,0,0,0,Minnesota,44.9,-93.1,120,reproductive,29.81195032,Low
20,256,9,21.86666667,59.83381644,0,0,0,Ohio,40.4,-82.9,125,reproductive,29.81195032,Low
20,256,9,21.86666667,59.83381644,0,0,0,Virginia,37.5,-77.5,140,reproductive,29.81195032,Low
20,256,9,21.86666667,59.83381644,0,0,0,Wisconsin,43.1,-89.4,115,reproductive,29.81195032,Low
21,256,9,21.2,54.62415298,0,0,0,Arkansas,34.7,-92.4,134,reproductive,28.15799204,Low
21,256,9,21.2,54.62415298,0,0,0,Minnesota,44.9,-93.1,120,reproductive,28.15799204,Low
21,256,9,21.2,54.62415298,0,0,0,Ohio,40.4,-82.9,125,reproductive,28.15799204,Low
21,256,9,21.2,54.62415298,0,0,0,Virginia,37.5,-77.5,140,reproductive,28.15799204,Low
21,256,9,21.2,54.62415298,0,0,0,Wisconsin,43.1,-89.4,115,reproductive,28.15799204,Low
22,256,9,20.53333333,32.5510803,0,0,0,Arkansas,34.7,-92.4,134,reproductive,24.50999936,Low
22,256,9,20.53333333,32.5510803,0,0,0,Minnesota,44.9,-93.1,120,reproductive,24.50999936,Low
22,256,9,20.53333333,32.5510803,0,0,0,Ohio,40.4,-82.9,125,reproductive,24.50999936,Low
22,256,9,20.53333333,32.5510803,0,0,0,Virginia,37.5,-77.5,140,reproductive,24.50999936,Low
22,256,9,20.53333333,32.5510803,0,0,0,Wisconsin,43.1,-89.4,115,reproductive,24.50999936,Low
23,256,9,19.86666667,31.37593013,0,0,0,Arkansas,34.7,-92.4,134,reproductive,23.54221599,Low
23,256,9,19.86666667,31.37593013,0,0,0,Minnesota,44.9,-93.1,120,reproductive,23.54221599,Low
23,256,9,19.86666667,31.37593013,0,0,0,Ohio,40.4,-82.9,125,reproductive,23.54221599,Low
23,256,9,19.86666667,31.37593013,0,0,0,Virginia,37.5,-77.5,140,reproductive,23.54221599,Low
23,256,9,19.86666667,31.37593013,0,0,0,Wisconsin,43.1,-89.4,115,reproductive,23.54221599,Low
0,257,9,23.3,87.4393317,0,0,0,Arkansas,34.7,-92.4,135,reproductive,35.98910304,Low
0,257,9,23.3,87.4393317,0,0,0,Minnesota,44.9,-93.1,121,reproductive,35.98910304,Low
0,257,9,23.3,87.4393317,0,0,0,Ohio,40.4,-82.9,126,reproductive,35.98910304,Low
0,257,9,23.3,87.4393317,0,0,0,Virginia,37.5,-77.5,141,reproductive,35.98910304,Low
0,257,9,23.3,87.4393317,0,0,0,Wisconsin,43.1,-89.4,116,reproductive,35.98910304,Low
1,257,9,22.43,68.59464345,133.5552635,177.7180362,89.52243179,Arkansas,34.7,-92.4,135,reproductive,31.86306956,Low
1,257,9,22.43,68.59464345,133.5552635,177.7180362,89.52243179,Minnesota,44.9,-93.1,121,reproductive,31.86306956,Low
1,257,9,22.43,68.59464345,133.5552635,177.7180362,89.52243179,Ohio,40.4,-82.9,126,reproductive,31.86306956,Low
1,257,9,22.43,68.59464345,133.5552635,177.7180362,89.52243179,Virginia,37.5,-77.5,141,reproductive,31.86306956,Low
1,257,9,22.43,68.59464345,133.5552635,177.7180362,89.52243179,Wisconsin,43.1,-89.4,116,reproductive,31.86306956,Low
2,257,9,21.56,79.5152279,435.4003648,320.8640474,136.459699,Arkansas,34.7,-92.4,135,reproductive,31.91890749,Low
2,257,9,21.56,79.5152279,435.4003648,320.8640474,136.459699,Minnesota,44.9,-93.1,121,reproductive,31.91890749,Low
2,257,9,21.56,79.5152279,435.4003648,320.8640474,136.459699,Ohio,40.4,-82.9,126,reproductive,31.91890749,Low
2,257,9,21.56,79.5152279,435.4003648,320.8640474,136.459699,Virginia,37.5,-77.5,141,reproductive,31.91890749,Low
2,257,9,21.56,79.5152279,435.4003648,320.8640474,136.459699,Wisconsin,43.1,-89.4,116,reproductive,31.91890749,Low
3,257,9,20.69,58.82630293,623.1429891,356.6596641,179.2469949,Arkansas,34.7,-92.4,135,reproductive,27.94766405,Low
3,257,9,20.69,58.82630293,623.1429891,356.6596641,179.2469949,Minnesota,44.9,-93.1,121,reproductive,27.94766405,Low
3,257,9,20.69,58.82630293,623.1429891,356.6596641,179.2469949,Ohio,40.4,-82.9,126,reproductive,27.94766405,Low
3,257,9,20.69,58.82630293,623.1429891,356.6596641,179.2469949,Virginia,37.5,-77.5,141,reproductive,27.94766405,Low
3,257,9,20.69,58.82630293,623.1429891,356.6596641,179.2469949,Wisconsin,43.1,-89.4,116,reproductive,27.94766405,Low
4,257,9,19.82,45.69485977,718.4367531,523.0093077,164.3117515,Arkansas,34.7,-92.4,135,reproductive,25.15720548,Low
4,257,9,19.82,45.69485977,718.4367531,523.0093077,164.3117515,Minnesota,44.9,-93.1,121,reproductive,25.15720548,Low
4,257,9,19.82,45.69485977,718.4367531,523.0093077,164.3117515,Ohio,40.4,-82.9,126,reproductive,25.15720548,Low
4,257,9,19.82,45.69485977,718.4367531,523.0093077,164.3117515,Virginia,37.5,-77.5,141,reproductive,25.15720548,Low
4,257,9,19.82,45.69485977,718.4367531,523.0093077,164.3117515,Wisconsin,43.1,-89.4,116,reproductive,25.15720548,Low
5,257,9,20.45272727,47.67226679,795.5539724,633.4507522,208.2814452,Arkansas,34.7,-92.4,135,reproductive,26.24728076,Low
5,257,9,20.45272727,47.67226679,795.5539724,633.4507522,208.2814452,Minnesota,44.9,-93.1,121,reproductive,26.24728076,Low
5,257,9,20.45272727,47.67226679,795.5539724,633.4507522,208.2814452,Ohio,40.4,-82.9,126,reproductive,26.24728076,Low
5,257,9,20.45272727,47.67226679,795.5539724,633.4507522,208.2814452,Virginia,37.5,-77.5,141,reproductive,26.24728076,Low
5,257,9,20.45272727,47.67226679,795.5539724,633.4507522,208.2814452,Wisconsin,43.1,-89.4,116,reproductive,26.24728076,Low
6,257,9,21.08545455,32.60949711,729.4327733,594.1764266,211.0578541,Arkansas,34.7,-92.4,135,reproductive,25.20957591,Low
6,257,9,21.08545455,32.60949711,729.4327733,594.1764266,211.0578541,Minnesota,44.9,-93.1,121,reproductive,25.20957591,Low
6,257,9,21.08545455,32.60949711,729.4327733,594.1764266,211.0578541,Ohio,40.4,-82.9,126,reproductive,25.20957591,Low
6,257,9,21.08545455,32.60949711,729.4327733,594.1764266,211.0578541,Virginia,37.5,-77.5,141,reproductive,25.20957591,Low
6,257,9,21.08545455,32.60949711,729.4327733,594.1764266,211.0578541,Wisconsin,43.1,-89.4,116,reproductive,25.20957591,Low
7,257,9,21.71818182,77.45301098,779.0053462,567.0572466,156.1930003,Arkansas,34.7,-92.4,135,reproductive,31.90843198,Low
7,257,9,21.71818182,77.45301098,779.0053462,567.0572466,156.1930003,Minnesota,44.9,-93.1,121,reproductive,31.90843198,Low
7,257,9,21.71818182,77.45301098,779.0053462,567.0572466,156.1930003,Ohio,40.4,-82.9,126,reproductive,31.90843198,Low
7,257,9,21.71818182,77.45301098,779.0053462,567.0572466,156.1930003,Virginia,37.5,-77.5,141,reproductive,31.90843198,Low
7,257,9,21.71818182,77.45301098,779.0053462,567.0572466,156.1930003,Wisconsin,43.1,-89.4,116,reproductive,31.90843198,Low
8,257,9,22.35090909,64.89424684,663.2886851,588.791019,163.8916055,Arkansas,34.7,-92.4,135,reproductive,31.23143036,Low
8,257,9,22.35090909,64.89424684,663.2886851,588.791019,163.8916055,Minnesota,44.9,-93.1,121,reproductive,31.23143036,Low
8,257,9,22.35090909,64.89424684,663.2886851,588.791019,163.8916055,Ohio,40.4,-82.9,126,reproductive,31.23143036,Low
8,257,9,22.35090909,64.89424684,663.2886851,588.791019,163.8916055,Virginia,37.5,-77.5,141,reproductive,31.23143036,Low
8,257,9,22.35090909,64.89424684,663.2886851,588.791019,163.8916055,Wisconsin,43.1,-89.4,116,reproductive,31.23143036,Low
9,257,9,22.98363636,58.84810661,596.3094556,425.0968455,127.9217087,Arkansas,34.7,-92.4,135,reproductive,31.35849465,Low
9,257,9,22.98363636,58.84810661,596.3094556,425.0968455,127.9217087,Minnesota,44.9,-93.1,121,reproductive,31.35849465,Low
9,257,9,22.98363636,58.84810661,596.3094556,425.0968455,127.9217087,Ohio,40.4,-82.9,126,reproductive,31.35849465,Low
9,257,9,22.98363636,58.84810661,596.3094556,425.0968455,127.9217087,Virginia,37.5,-77.5,141,reproductive,31.35849465,Low
9,257,9,22.98363636,58.84810661,596.3094556,425.0968455,127.9217087,Wisconsin,43.1,-89.4,116,reproductive,31.35849465,Low
10,257,9,23.61636364,81.13782268,346.3164809,329.2576149,90.38212618,Arkansas,34.7,-92.4,135,reproductive,35.62264419,Low
10,257,9,23.61636364,81.13782268,346.3164809,329.2576149,90.38212618,Minnesota,44.9,-93.1,121,reproductive,35.62264419,Low
10,257,9,23.61636364,81.13782268,346.3164809,329.2576149,90.38212618,Ohio,40.4,-82.9,126,reproductive,35.62264419,Low
10,257,9,23.61636364,81.13782268,346.3164809,329.2576149,90.38212618,Virginia,37.5,-77.5,141,reproductive,35.62264419,Low
10,257,9,23.61636364,81.13782268,346.3164809,329.2576149,90.38212618,Wisconsin,43.1,-89.4,116,reproductive,35.62264419,Low
11,257,9,24.24909091,56.69070166,203.4732256,187.1743459,68.46500509,Arkansas,34.7,-92.4,135,reproductive,32.97006617,Low
11,257,9,24.24909091,56.69070166,203.4732256,187.1743459,68.46500509,Minnesota,44.9,-93.1,121,reproductive,32.97006617,Low
11,257,9,24.24909091,56.69070166,203.4732256,187.1743459,68.46500509,Ohio,40.4,-82.9,126,reproductive,32.97006617,Low
11,257,9,24.24909091,56.69070166,203.4732256,187.1743459,68.46500509,Virginia,37.5,-77.5,141,reproductive,32.97006617,Low
11,257,9,24.24909091,56.69070166,203.4732256,187.1743459,68.46500509,Wisconsin,43.1,-89.4,116,reproductive,32.97006617,Low
12,257,9,24.88181818,86.87580899,37.47392909,9.102490645,0,Arkansas,34.7,-92.4,135,reproductive,38.77329906,Low
12,257,9,24.88181818,86.87580899,37.47392909,9.102490645,0,Minnesota,44.9,-93.1,121,reproductive,38.77329906,Low
12,257,9,24.88181818,86.87580899,37.47392909,9.102490645,0,Ohio,40.4,-82.9,126,reproductive,38.77329906,Low
12,257,9,24.88181818,86.87580899,37.47392909,9.102490645,0,Virginia,37.5,-77.5,141,reproductive,38.77329906,Low
12,257,9,24.88181818,86.87580899,37.47392909,9.102490645,0,Wisconsin,43.1,-89.4,116,reproductive,38.77329906,Low
13,257,9,25.51454545,30.79419176,0,0,0,Arkansas,34.7,-92.4,135,reproductive,30.63187974,Low
13,257,9,25.51454545,30.79419176,0,0,0,Minnesota,44.9,-93.1,121,reproductive,30.63187974,Low
13,257,9,25.51454545,30.79419176,0,0,0,Ohio,40.4,-82.9,126,reproductive,30.63187974,Low
13,257,9,25.51454545,30.79419176,0,0,0,Virginia,37.5,-77.5,141,reproductive,30.63187974,Low
13,257,9,25.51454545,30.79419176,0,0,0,Wisconsin,43.1,-89.4,116,reproductive,30.63187974,Low
14,257,9,26.14727273,89.07698167,0,0,0,Arkansas,34.7,-92.4,135,reproductive,41.52864377,Low
14,257,9,26.14727273,89.07698167,0,0,0,Minnesota,44.9,-93.1,121,reproductive,41.52864377,Low
14,257,9,26.14727273,89.07698167,0,0,0,Ohio,40.4,-82.9,126,reproductive,41.52864377,Low
14,257,9,26.14727273,89.07698167,0,0,0,Virginia,37.5,-77.5,141,reproductive,41.52864377,Low
14,257,9,26.14727273,89.07698167,0,0,0,Wisconsin,43.1,-89.4,116,reproductive,41.52864377,Low
15,257,9,26.78,78.95301195,0,0,0,Arkansas,34.7,-92.4,135,reproductive,40.94389074,Low
15,257,9,26.78,78.95301195,0,0,0,Minnesota,44.9,-93.1,121,reproductive,40.94389074,Low
15,257,9,26.78,78.95301195,0,0,0,Ohio,40.4,-82.9,126,reproductive,40.94389074,Low
15,257,9,26.78,78.95301195,0,0,0,Virginia,37.5,-77.5,141,reproductive,40.94389074,Low
15,257,9,26.78,78.95301195,0,0,0,Wisconsin,43.1,-89.4,116,reproductive,40.94389074,Low
16,257,9,26.00666667,51.29635213,0,0,0,Arkansas,34.7,-92.4,135,reproductive,34.78922633,Low
16,257,9,26.00666667,51.29635213,0,0,0,Minnesota,44.9,-93.1,121,reproductive,34.78922633,Low
16,257,9,26.00666667,51.29635213,0,0,0,Ohio,40.4,-82.9,126,reproductive,34.78922633,Low
16,257,9,26.00666667,51.29635213,0,0,0,Virginia,37.5,-77.5,141,reproductive,34.78922633,Low
16,257,9,26.00666667,51.29635213,0,0,0,Wisconsin,43.1,-89.4,116,reproductive,34.78922633,Low
17,257,9,25.23333333,65.72181361,0,0,0,Arkansas,34.7,-92.4,135,reproductive,35.96976119,Low
17,257,9,25.23333333,65.72181361,0,0,0,Minnesota,44.9,-93.1,121,reproductive,35.96976119,Low
17,257,9,25.23333333,65.72181361,0,0,0,Ohio,40.4,-82.9,126,reproductive,35.96976119,Low
17,257,9,25.23333333,65.72181361,0,0,0,Virginia,37.5,-77.5,141,reproductive,35.96976119,Low
17,257,9,25.23333333,65.72181361,0,0,0,Wisconsin,43.1,-89.4,116,reproductive,35.96976119,Low
18,257,9,24.46,81.87630073,0,0,0,Arkansas,34.7,-92.4,135,reproductive,37.21904563,Low
18,257,9,24.46,81.87630073,0,0,0,Minnesota,44.9,-93.1,121,reproductive,37.21904563,Low
18,257,9,24.46,81.87630073,0,0,0,Ohio,40.4,-82.9,126,reproductive,37.21904563,Low
18,257,9,24.46,81.87630073,0,0,0,Virginia,37.5,-77.5,141,reproductive,37.21904563,Low
18,257,9,24.46,81.87630073,0,0,0,Wisconsin,43.1,-89.4,116,reproductive,37.21904563,Low
19,257,9,23.68666667,58.89590118,0,0,0,Arkansas,34.7,-92.4,135,reproductive,32.43948656,Low
19,257,9,23.68666667,58.89590118,0,0,0,Minnesota,44.9,-93.1,121,reproductive,32.43948656,Low
19,257,9,23.68666667,58.89590118,0,0,0,Ohio,40.4,-82.9,126,reproductive,32.43948656,Low
19,257,9,23.68666667,58.89590118,0,0,0,Virginia,37.5,-77.5,141,reproductive,32.43948656,Low
19,257,9,23.68666667,58.89590118,0,0,0,Wisconsin,43.1,-89.4,116,reproductive,32.43948656,Low
20,257,9,22.91333333,33.06298272,0,0,0,Arkansas,34.7,-92.4,135,reproductive,27.59823298,Low
20,257,9,22.91333333,33.06298272,0,0,0,Minnesota,44.9,-93.1,121,reproductive,27.59823298,Low
20,257,9,22.91333333,33.06298272,0,0,0,Ohio,40.4,-82.9,126,reproductive,27.59823298,Low
20,257,9,22.91333333,33.06298272,0,0,0,Virginia,37.5,-77.5,141,reproductive,27.59823298,Low
20,257,9,22.91333333,33.06298272,0,0,0,Wisconsin,43.1,-89.4,116,reproductive,27.59823298,Low
21,257,9,22.14,84.22176493,0,0,0,Arkansas,34.7,-92.4,135,reproductive,33.51547382,Low
21,257,9,22.14,84.22176493,0,0,0,Minnesota,44.9,-93.1,121,reproductive,33.51547382,Low
21,257,9,22.14,84.22176493,0,0,0,Ohio,40.4,-82.9,126,reproductive,33.51547382,Low
21,257,9,22.14,84.22176493,0,0,0,Virginia,37.5,-77.5,141,reproductive,33.51547382,Low
21,257,9,22.14,84.22176493,0,0,0,Wisconsin,43.1,-89.4,116,reproductive,33.51547382,Low
22,257,9,21.36666667,61.02097481,0,0,0,Arkansas,34.7,-92.4,135,reproductive,29.22086551,Low
22,257,9,21.36666667,61.02097481,0,0,0,Minnesota,44.9,-93.1,121,reproductive,29.22086551,Low
22,257,9,21.36666667,61.02097481,0,0,0,Ohio,40.4,-82.9,126,reproductive,29.22086551,Low
22,257,9,21.36666667,61.02097481,0,0,0,Virginia,37.5,-77.5,141,reproductive,29.22086551,Low
22,257,9,21.36666667,61.02097481,0,0,0,Wisconsin,43.1,-89.4,116,reproductive,29.22086551,Low
23,257,9,20.59333333,62.70943447,0,0,0,Arkansas,34.7,-92.4,135,reproductive,28.28327535,Low
23,257,9,20.59333333,62.70943447,0,0,0,Minnesota,44.9,-93.1,121,reproductive,28.28327535,Low
23,257,9,20.59333333,62.70943447,0,0,0,Ohio,40.4,-82.9,126,reproductive,28.28327535,Low
23,257,9,20.59333333,62.70943447,0,0,0,Virginia,37.5,-77.5,141,reproductive,28.28327535,Low
23,257,9,20.59333333,62.70943447,0,0,0,Wisconsin,43.1,-89.4,116,reproductive,28.28327535,Low
0,258,9,26.1,30.8230906,0,36.32951028,0,Arkansas,34.7,-92.4,136,reproductive,31.40718059,Low
0,258,9,26.1,30.8230906,0,36.32951028,0,Minnesota,44.9,-93.1,122,reproductive,31.40718059,Low
0,258,9,26.1,30.8230906,0,36.32951028,0,Ohio,40.4,-82.9,127,reproductive,31.40718059,Low
0,258,9,26.1,30.8230906,0,36.32951028,0,Virginia,37.5,-77.5,142,reproductive,31.40718059,Low
0,258,9,26.1,30.8230906,0,36.32951028,0,Wisconsin,43.1,-89.4,117,reproductive,31.40718059,Low
1,258,9,25.0575,36.0039642,308.005943,100.7308539,49.41234278,Arkansas,34.7,-92.4,136,reproductive,30.87653587,Low
1,258,9,25.0575,36.0039642,308.005943,100.7308539,49.41234278,Minnesota,44.9,-93.1,122,reproductive,30.87653587,Low
1,258,9,25.0575,36.0039642,308.005943,100.7308539,49.41234278,Ohio,40.4,-82.9,127,reproductive,30.87653587,Low
1,258,9,25.0575,36.0039642,308.005943,100.7308539,49.41234278,Virginia,37.5,-77.5,142,reproductive,30.87653587,Low
1,258,9,25.0575,36.0039642,308.005943,100.7308539,49.41234278,Wisconsin,43.1,-89.4,117,reproductive,30.87653587,Low
2,258,9,24.015,76.64387073,448.3902895,347.309571,77.74574865,Arkansas,34.7,-92.4,136,reproductive,35.63746688,Low
2,258,9,24.015,76.64387073,448.3902895,347.309571,77.74574865,Minnesota,44.9,-93.1,122,reproductive,35.63746688,Low
2,258,9,24.015,76.64387073,448.3902895,347.309571,77.74574865,Ohio,40.4,-82.9,127,reproductive,35.63746688,Low
2,258,9,24.015,76.64387073,448.3902895,347.309571,77.74574865,Virginia,37.5,-77.5,142,reproductive,35.63746688,Low
2,258,9,24.015,76.64387073,448.3902895,347.309571,77.74574865,Wisconsin,43.1,-89.4,117,reproductive,35.63746688,Low
3,258,9,22.9725,56.09696092,545.8045213,432.1525114,119.5302966,Arkansas,34.7,-92.4,136,reproductive,30.95034329,Low
3,258,9,22.9725,56.09696092,545.8045213,432.1525114,119.5302966,Minnesota,44.9,-93.1,122,reproductive,30.95034329,Low
3,258,9,22.9725,56.09696092,545.8045213,432.1525114,119.5302966,Ohio,40.4,-82.9,127,reproductive,30.95034329,Low
3,258,9,22.9725,56.09696092,545.8045213,432.1525114,119.5302966,Virginia,37.5,-77.5,142,reproductive,30.95034329,Low
3,258,9,22.9725,56.09696092,545.8045213,432.1525114,119.5302966,Wisconsin,43.1,-89.4,117,reproductive,30.95034329,Low
